ParameterId;Date;Value
46;18.09.2011;0,5
47;18.09.2011;90
48;18.09.2011;7,2
49;18.09.2011;35,57334
50;18.09.2011;57,70206
51;18.09.2011;1912,584
52;18.09.2011;3,806943
53;18.09.2011;1274,134
54;18.09.2011;2131,186
55;18.09.2011;439,3697
1;18.09.2011;1,310533
2;18.09.2011;0,9173728
3;18.09.2011;0,3931598
4;18.09.2011;1251,659
5;18.09.2011;216,9547
6;18.09.2011;0,53
7;18.09.2011;17
8;18.09.2011;42,5
9;18.09.2011;1,226923
10;18.09.2011;1,177877
11;18.09.2011;0,9996936
12;18.09.2011;0,5189956
13;18.09.2011;0,334161
14;18.09.2011;0,6802537
15;18.09.2011;3,006258
20;18.09.2011;0,2055649
21;18.09.2011;4,062327
22;18.09.2011;4,986173
23;18.09.2011;2,823793
24;18.09.2011;694,4037
25;18.09.2011;0,1458176
26;18.09.2011;216,5955
28;18.09.2011;17,23759
29;18.09.2011;64,5
30;18.09.2011;3152,079
31;18.09.2011;3,200685
34;18.09.2011;28,82451
35;18.09.2011;415,3831
36;18.09.2011;1,014103
37;18.09.2011;0,9715736
38;18.09.2011;7,068585
39;18.09.2011;33,52113
40;18.09.2011;1,164804
41;18.09.2011;1,372554
42;18.09.2011;1,162622
43;18.09.2011;11,8
44;18.09.2011;0,44
45;18.09.2011;0,3
46;18.09.2011;0,7
47;18.09.2011;89,8
48;18.09.2011;7,4
49;18.09.2011;35,69929
50;18.09.2011;57,51592
51;18.09.2011;1928,084
52;18.09.2011;3,83993
53;18.09.2011;1295,007
54;18.09.2011;2171,197
55;18.09.2011;436,6201
1;18.09.2011;1,320641
2;18.09.2011;0,924449
3;18.09.2011;0,3961924
4;18.09.2011;1251,422
5;18.09.2011;205,3721
6;18.09.2011;0,5266666
7;18.09.2011;18,8
8;18.09.2011;45,74209
9;18.09.2011;1,19898
10;18.09.2011;1,189104
11;18.09.2011;0,999667
12;18.09.2011;0,5251911
13;18.09.2011;0,33815
14;18.09.2011;0,6883742
15;18.09.2011;3,302364
20;18.09.2011;0,201551
21;18.09.2011;4,854692
22;18.09.2011;5,063946
23;18.09.2011;2,831788
24;18.09.2011;692,1719
25;18.09.2011;0,148092
26;18.09.2011;228,7132
28;18.09.2011;27,48834
29;18.09.2011;60,5
30;18.09.2011;3173,78
31;18.09.2011;3,370331
34;18.09.2011;28,7689
35;18.09.2011;393,8116
36;18.09.2011;0,9719388
37;18.09.2011;0,9485368
38;18.09.2011;8,157057
39;18.09.2011;38,15217
40;18.09.2011;1,161523
41;18.09.2011;1,357877
42;18.09.2011;1,151266
43;18.09.2011;11,6
44;18.09.2011;0,44
45;18.09.2011;0,3
46;18.09.2011;0,7
47;18.09.2011;89,7
48;18.09.2011;7,2
49;18.09.2011;35,42695
50;18.09.2011;57,02846
51;18.09.2011;1962,29
52;18.09.2011;3,789669
53;18.09.2011;1294,227
54;18.09.2011;2189,858
55;18.09.2011;446,4822
1;19.09.2011;1,330771
2;19.09.2011;0,9315396
3;19.09.2011;0,3992313
4;19.09.2011;1251,105
5;19.09.2011;217,1067
6;19.09.2011;0,526
7;19.09.2011;19,2
8;19.09.2011;43,63636
9;19.09.2011;1,15586
10;19.09.2011;1,264719
11;19.09.2011;0,9997079
12;19.09.2011;0,5330818
13;19.09.2011;0,3432305
14;19.09.2011;0,6987167
15;19.09.2011;3,680576
20;19.09.2011;0,1830687
21;19.09.2011;5,113511
22;19.09.2011;4,927111
23;19.09.2011;2,84055
24;19.09.2011;689,4016
25;19.09.2011;0,1440903
26;19.09.2011;233,0366
28;19.09.2011;24,32531
29;19.09.2011;63
30;19.09.2011;3191,267
31;19.09.2011;3,175404
34;19.09.2011;29,22179
35;19.09.2011;416,6411
36;19.09.2011;0,9438903
37;19.09.2011;0,9233068
38;19.09.2011;8,794086
39;19.09.2011;35,67073
40;19.09.2011;1,127578
41;19.09.2011;1,33763
42;19.09.2011;1,133331
43;19.09.2011;11,6
44;19.09.2011;0,44
45;19.09.2011;0,3
46;19.09.2011;0,7
47;19.09.2011;89,2
48;19.09.2011;7,4
49;19.09.2011;35,74561
50;19.09.2011;57,11011
51;19.09.2011;1934,684
52;19.09.2011;3,694402
53;19.09.2011;1245,796
54;19.09.2011;2103,92
55;19.09.2011;457,1283
1;19.09.2011;1,385851
2;19.09.2011;0,9700955
3;19.09.2011;0,4157552
4;19.09.2011;1251,202
5;19.09.2011;207,5979
6;19.09.2011;0,708
7;19.09.2011;19,5
8;19.09.2011;44,01806
9;19.09.2011;1,220382
10;19.09.2011;1,155885
11;19.09.2011;0,9996793
12;19.09.2011;0,5501877
13;19.09.2011;0,3542444
14;19.09.2011;0,7211376
15;19.09.2011;3,02559
20;19.09.2011;0,2185189
21;19.09.2011;4,661971
22;19.09.2011;5,084717
23;19.09.2011;2,896665
24;19.09.2011;697,589
25;19.09.2011;0,1486994
26;19.09.2011;242,7247
28;19.09.2011;21,31193
29;19.09.2011;65,5
30;19.09.2011;3082,445
31;19.09.2011;3,360289
34;19.09.2011;29,98801
35;19.09.2011;416,636
36;19.09.2011;0,9910828
37;19.09.2011;0,9676768
38;19.09.2011;7,687561
39;19.09.2011;41,66667
40;19.09.2011;1,127762
41;19.09.2011;1,342746
42;19.09.2011;1,137108
43;19.09.2011;11,7
44;19.09.2011;0,44
45;19.09.2011;0,3
46;19.09.2011;0,6
47;19.09.2011;89,4
48;19.09.2011;7,3
49;19.09.2011;35,65724
50;19.09.2011;57,3047
51;19.09.2011;1966,753
52;19.09.2011;3,808435
53;19.09.2011;1313,172
54;19.09.2011;2204,848
55;19.09.2011;440,8699
1;19.09.2011;1,356353
2;19.09.2011;0,9494468
3;19.09.2011;0,4069058
4;19.09.2011;1245,243
5;19.09.2011;218,9949
6;19.09.2011;0,455
7;19.09.2011;18
8;19.09.2011;41,86047
9;19.09.2011;1,237484
10;19.09.2011;1,201078
11;19.09.2011;0,9997092
12;19.09.2011;0,5408347
13;19.09.2011;0,3482223
14;19.09.2011;0,7088785
15;19.09.2011;2,786208
20;19.09.2011;0,2387958
21;19.09.2011;4,587172
22;19.09.2011;4,896453
23;19.09.2011;2,862361
24;19.09.2011;709,9863
25;19.09.2011;0,1431938
26;19.09.2011;236,6537
28;19.09.2011;9,37427
29;19.09.2011;62
30;19.09.2011;3172,852
31;19.09.2011;3,242023
34;19.09.2011;27,90886
35;19.09.2011;376,2363
36;19.09.2011;1,003851
37;19.09.2011;0,9856851
38;19.09.2011;7,373379
39;19.09.2011;34,16667
40;19.09.2011;1,121647
41;19.09.2011;1,334831
42;19.09.2011;1,13134
43;19.09.2011;11,6
44;19.09.2011;0,44
45;19.09.2011;0,3
46;19.09.2011;0,6
47;19.09.2011;88,8
48;19.09.2011;7,8
49;19.09.2011;35,68761
50;19.09.2011;57,25658
51;19.09.2011;1956,479
52;19.09.2011;3,7525
53;19.09.2011;1250,293
54;19.09.2011;2107,423
55;19.09.2011;449,1788
1;20.09.2011;1,401202
2;20.09.2011;0,9808416
3;20.09.2011;0,4203607
4;20.09.2011;1251,498
5;20.09.2011;222,6304
6;20.09.2011;0,518
7;20.09.2011;17,8
8;20.09.2011;41,68618
9;20.09.2011;1,225352
10;20.09.2011;1,263864
11;20.09.2011;0,9997187
12;20.09.2011;0,5581886
13;20.09.2011;0,3593958
14;20.09.2011;0,7316244
15;20.09.2011;2,907076
20;20.09.2011;0,2232817
21;20.09.2011;4,425642
22;20.09.2011;4,919336
23;20.09.2011;2,909678
24;20.09.2011;716,1107
25;20.09.2011;0,1438629
26;20.09.2011;212,4759
28;20.09.2011;17,65115
29;20.09.2011;58
30;20.09.2011;3176,363
31;20.09.2011;3,216589
34;20.09.2011;29,09456
35;20.09.2011;416,61
36;20.09.2011;1,003841
37;20.09.2011;0,9825462
38;20.09.2011;7,332718
39;20.09.2011;40,66667
40;20.09.2011;1,04607
41;20.09.2011;1,232107
42;20.09.2011;1,046042
43;20.09.2011;11,6
44;20.09.2011;0,44
45;20.09.2011;0,3
46;20.09.2011;0,6
47;20.09.2011;89,3
48;20.09.2011;7,8
49;20.09.2011;35,4316
50;20.09.2011;56,32962
51;20.09.2011;1934,475
52;20.09.2011;3,767726
53;20.09.2011;1238,822
54;20.09.2011;2121,084
55;20.09.2011;454,4329
1;20.09.2011;1,414138
2;20.09.2011;0,9898965
3;20.09.2011;0,4242414
4;20.09.2011;1253,202
5;20.09.2011;195,9296
6;20.09.2011;0,7475
7;20.09.2011;19,3
8;20.09.2011;42,98441
9;20.09.2011;1,192893
10;20.09.2011;1,17564
11;20.09.2011;0,9996341
12;20.09.2011;0,5637919
13;20.09.2011;0,3630036
14;20.09.2011;0,7389688
15;20.09.2011;3,408054
20;20.09.2011;0,1904095
21;20.09.2011;4,661954
22;20.09.2011;5,249652
23;20.09.2011;2,922718
24;20.09.2011;716,3651
25;20.09.2011;0,1535228
26;20.09.2011;232,7538
28;20.09.2011;20,52485
29;20.09.2011;62,5
30;20.09.2011;3163,126
31;20.09.2011;3,656237
34;20.09.2011;30,32333
35;20.09.2011;416,6105
36;20.09.2011;0,9746193
37;20.09.2011;0,9456741
38;20.09.2011;8,070008
39;20.09.2011;35,8209
40;20.09.2011;1,047515
41;20.09.2011;1,243177
42;20.09.2011;1,05472
43;20.09.2011;11,4
44;20.09.2011;0,44
45;20.09.2011;0,3
46;20.09.2011;0,5
47;20.09.2011;88,9
48;20.09.2011;7,9
49;20.09.2011;35,59395
50;20.09.2011;56,82328
51;20.09.2011;1982,017
52;20.09.2011;3,755567
53;20.09.2011;1334,991
54;20.09.2011;2260,165
55;20.09.2011;450,8025
1;20.09.2011;1,427961
2;20.09.2011;0,9995726
3;20.09.2011;0,4283883
4;20.09.2011;1251,469
5;20.09.2011;230,9423
6;20.09.2011;0,7462
7;20.09.2011;19
8;20.09.2011;42,88939
9;20.09.2011;1,18401
10;20.09.2011;1,25057
11;20.09.2011;0,9997442
12;20.09.2011;0,5715652
13;20.09.2011;0,3680085
14;20.09.2011;0,7491572
15;20.09.2011;3,557068
20;20.09.2011;0,1790026
21;20.09.2011;4,553737
22;20.09.2011;4,767378
23;20.09.2011;2,930375
24;20.09.2011;711,7781
25;20.09.2011;0,139419
26;20.09.2011;232,0521
28;20.09.2011;21,98683
29;20.09.2011;61
30;20.09.2011;3117,265
31;20.09.2011;3,08206
34;20.09.2011;29,03845
35;20.09.2011;410,167
36;20.09.2011;0,9720812
37;20.09.2011;0,939577
38;20.09.2011;8,110805
39;20.09.2011;39,10257
40;20.09.2011;1,038938
41;20.09.2011;1,23443
42;20.09.2011;1,047961
43;20.09.2011;11,5
44;20.09.2011;0,44
45;20.09.2011;0,3
46;20.09.2011;0,6
47;20.09.2011;88,8
48;20.09.2011;7,9
49;20.09.2011;35,404
50;20.09.2011;56,80287
51;20.09.2011;1924,782
52;20.09.2011;3,708342
53;20.09.2011;1204,849
54;20.09.2011;2038,945
55;20.09.2011;456,3447
1;21.09.2011;1,418576
2;21.09.2011;0,9930035
3;21.09.2011;0,425573
4;21.09.2011;1251,504
5;21.09.2011;232,1281
6;21.09.2011;0,6595
7;21.09.2011;17,5
8;21.09.2011;41,66667
9;21.09.2011;1,205808
10;21.09.2011;1,221199
11;21.09.2011;0,9997382
12;21.09.2011;0,5645172
13;21.09.2011;0,3634706
14;21.09.2011;0,7399195
15;21.09.2011;3,176046
20;21.09.2011;0,2043102
21;21.09.2011;4,561505
22;21.09.2011;4,838811
23;21.09.2011;2,925006
24;21.09.2011;734,3014
25;21.09.2011;0,1415081
26;21.09.2011;249,9635
28;21.09.2011;11,77618
29;21.09.2011;61,5
30;21.09.2011;3124,164
31;21.09.2011;3,163345
34;21.09.2011;28,99342
35;21.09.2011;416,6403
36;21.09.2011;0,9873737
37;21.09.2011;0,9627016
38;21.09.2011;7,737551
39;21.09.2011;35,49296
40;21.09.2011;1,081367
41;21.09.2011;1,285344
42;21.09.2011;1,099332
43;21.09.2011;11,5
44;21.09.2011;0,44
45;21.09.2011;0,3
46;21.09.2011;0,6
47;21.09.2011;88,9
48;21.09.2011;7,8
49;21.09.2011;35,66195
50;21.09.2011;57,00496
51;21.09.2011;1919,144
52;21.09.2011;3,778092
53;21.09.2011;1239,672
54;21.09.2011;2089,757
55;21.09.2011;446,1866
1;21.09.2011;1,432523
2;21.09.2011;1,002766
3;21.09.2011;0,429757
4;21.09.2011;1251,593
5;21.09.2011;208,5359
6;21.09.2011;0,7925
7;21.09.2011;19,4
8;21.09.2011;43,40045
9;21.09.2011;1,224619
10;21.09.2011;1,163785
11;21.09.2011;0,9996859
12;21.09.2011;0,5694539
13;21.09.2011;0,3666491
14;21.09.2011;0,74639
15;21.09.2011;2,926459
20;21.09.2011;0,2157828
21;21.09.2011;4,1953
22;21.09.2011;4,927399
23;21.09.2011;2,930847
24;21.09.2011;734,6707
25;21.09.2011;0,1440988
26;21.09.2011;272,3723
28;21.09.2011;16,28583
29;21.09.2011;63
30;21.09.2011;3033,491
31;21.09.2011;3,522994
34;21.09.2011;29,94106
35;21.09.2011;416,5858
36;21.09.2011;1,011421
37;21.09.2011;0,9806911
38;21.09.2011;7,121759
39;21.09.2011;49,0566
40;21.09.2011;1,078206
41;21.09.2011;1,285093
42;21.09.2011;1,098844
43;21.09.2011;11,3
44;21.09.2011;0,44
45;21.09.2011;0,3
46;21.09.2011;0,7
47;21.09.2011;88,8
48;21.09.2011;7,8
49;21.09.2011;35,48422
50;21.09.2011;57,11829
51;21.09.2011;1935,401
52;21.09.2011;3,794092
53;21.09.2011;1269,38
54;21.09.2011;2132,19
55;21.09.2011;442,7174
1;21.09.2011;1,412109
2;21.09.2011;0,9884763
3;21.09.2011;0,4236327
4;21.09.2011;1251,618
5;21.09.2011;225,4476
6;21.09.2011;0,74
7;21.09.2011;18,3
8;21.09.2011;42,36111
9;21.09.2011;1,215109
10;21.09.2011;1,236319
11;21.09.2011;0,999735
12;21.09.2011;0,5631827
13;21.09.2011;0,3626113
14;21.09.2011;0,7381703
15;21.09.2011;3,071609
20;21.09.2011;0,2068418
21;21.09.2011;4,32485
22;21.09.2011;4,679052
23;21.09.2011;2,910282
24;21.09.2011;731,3571
25;21.09.2011;0,136836
26;21.09.2011;273,0583
28;21.09.2011;21,48412
29;21.09.2011;60
30;21.09.2011;3091,979
31;21.09.2011;3,244023
34;21.09.2011;28,80362
35;21.09.2011;416,6871
36;21.09.2011;1
37;21.09.2011;0,9733334
38;21.09.2011;7,396459
39;21.09.2011;50,8
40;21.09.2011;1,075084
41;21.09.2011;1,281147
42;21.09.2011;1,095764
43;21.09.2011;11,5
44;21.09.2011;0,44
45;21.09.2011;0,3
46;21.09.2011;0,5
47;21.09.2011;88,9
48;21.09.2011;7,8
49;21.09.2011;35,57372
50;21.09.2011;57,10041
51;21.09.2011;1886,32
52;21.09.2011;3,751357
53;21.09.2011;1197,242
54;21.09.2011;2013,312
55;21.09.2011;448,2712
1;22.09.2011;1,346284
2;22.09.2011;0,9423988
3;22.09.2011;0,4038852
4;22.09.2011;1251,45
5;22.09.2011;236,1376
6;22.09.2011;0,6075
7;22.09.2011;19,2
8;22.09.2011;44,0367
9;22.09.2011;1,21867
10;22.09.2011;1,18713
11;22.09.2011;0,9997506
12;22.09.2011;0,5305803
13;22.09.2011;0,34162
14;22.09.2011;0,695438
15;22.09.2011;3,076926
20;22.09.2011;0,2113269
21;22.09.2011;4,532418
22;22.09.2011;4,726507
23;22.09.2011;2,851834
24;22.09.2011;739,8467
25;22.09.2011;0,1382238
26;22.09.2011;300,4444
28;22.09.2011;26,60188
29;22.09.2011;58
30;22.09.2011;2948,579
31;22.09.2011;3,133116
34;22.09.2011;29,68661
35;22.09.2011;416,6534
36;22.09.2011;0,9936062
37;22.09.2011;0,9655522
38;22.09.2011;7,609344
39;22.09.2011;44,64286
40;22.09.2011;1,056091
41;22.09.2011;1,27109
42;22.09.2011;1,085569
43;22.09.2011;11,5
44;22.09.2011;0,44
45;22.09.2011;0,3
46;22.09.2011;0,5
47;22.09.2011;89
48;22.09.2011;7,6
49;22.09.2011;35,64043
50;22.09.2011;56,93057
51;22.09.2011;1931,059
52;22.09.2011;3,904159
53;22.09.2011;1228,618
54;22.09.2011;2075,163
55;22.09.2011;432,6213
1;22.09.2011;1,377129
2;22.09.2011;0,9639906
3;22.09.2011;0,4131388
4;22.09.2011;1251,859
5;22.09.2011;204,3531
6;22.09.2011;0,8025
7;22.09.2011;19
8;22.09.2011;43,98148
9;22.09.2011;1,22449
10;22.09.2011;1,06109
11;22.09.2011;0,9996507
12;22.09.2011;0,5383292
13;22.09.2011;0,3466092
14;22.09.2011;0,7055945
15;22.09.2011;3,006333
20;22.09.2011;0,2169394
21;22.09.2011;4,523741
22;22.09.2011;5,083692
23;22.09.2011;2,883216
24;22.09.2011;746,0302
25;22.09.2011;0,1486694
26;22.09.2011;299,2378
28;22.09.2011;18,72082
29;22.09.2011;61,5
30;22.09.2011;2811,553
31;22.09.2011;3,650692
34;22.09.2011;31,72295
35;22.09.2011;416,6295
36;22.09.2011;0,997449
37;22.09.2011;0,9687185
38;22.09.2011;7,530074
39;22.09.2011;41,69492
40;22.09.2011;1,076088
41;22.09.2011;1,294642
42;22.09.2011;1,103922
43;22.09.2011;11,2
44;22.09.2011;0,44
45;22.09.2011;0,3
46;22.09.2011;0,5
47;22.09.2011;89,2
48;22.09.2011;7,7
49;22.09.2011;35,20259
50;22.09.2011;56,96544
51;22.09.2011;1994,761
52;22.09.2011;4,02047
53;22.09.2011;1343,452
54;22.09.2011;2263,612
55;22.09.2011;419,0859
1;22.09.2011;1,314947
2;22.09.2011;0,9204631
3;22.09.2011;0,3944842
4;22.09.2011;1251,711
5;22.09.2011;185,0859
6;22.09.2011;0,5025
7;22.09.2011;18,1
8;22.09.2011;41,04308
9;22.09.2011;1,223785
10;22.09.2011;1,140252
11;22.09.2011;0,9995807
12;22.09.2011;0,5163842
13;22.09.2011;0,3324796
14;22.09.2011;0,6768309
15;22.09.2011;2,994938
20;22.09.2011;0,218672
21;22.09.2011;4,556287
22;22.09.2011;5,17908
23;22.09.2011;2,820451
24;22.09.2011;719,3439
25;22.09.2011;0,151459
26;22.09.2011;236,2579
28;22.09.2011;26,49925
29;22.09.2011;62,5
30;22.09.2011;2936,561
31;22.09.2011;3,886541
34;22.09.2011;31,39706
35;22.09.2011;416,6745
36;22.09.2011;0,9961637
37;22.09.2011;0,9705882
38;22.09.2011;7,551225
39;22.09.2011;42,54546
40;22.09.2011;1,082229
41;22.09.2011;1,2922
42;22.09.2011;1,102175
43;22.09.2011;11,3
44;22.09.2011;0,44
45;22.09.2011;0,3
46;22.09.2011;0,6
47;22.09.2011;89,2
48;22.09.2011;7,7
49;22.09.2011;35,37453
50;22.09.2011;56,50951
51;22.09.2011;1988,61
52;22.09.2011;3,955529
53;22.09.2011;1343,051
54;22.09.2011;2288,053
55;22.09.2011;430,6941
1;23.09.2011;1,24774
2;23.09.2011;0,8734178
3;23.09.2011;0,3743219
4;23.09.2011;1251,369
5;23.09.2011;183,8288
6;23.09.2011;0,5125
7;23.09.2011;21,2
8;23.09.2011;45,5914
9;23.09.2011;1,161578
10;23.09.2011;1,13955
11;23.09.2011;0,9995734
12;23.09.2011;0,4939095
13;23.09.2011;0,318009
14;23.09.2011;0,6473731
15;23.09.2011;3,653414
20;23.09.2011;0,1850486
21;23.09.2011;5,137526
22;23.09.2011;5,430389
23;23.09.2011;2,761609
24;23.09.2011;685,4666
25;23.09.2011;0,1588084
26;23.09.2011;176,7017
28;23.09.2011;28,30058
29;23.09.2011;65,5
30;23.09.2011;3067,795
31;23.09.2011;3,728832
34;23.09.2011;31,52706
35;23.09.2011;416,6552
36;23.09.2011;0,9440203
37;23.09.2011;0,9240891
38;23.09.2011;8,79094
39;23.09.2011;40
40;23.09.2011;1,070667
41;23.09.2011;1,269761
42;23.09.2011;1,079723
43;23.09.2011;11,3
44;23.09.2011;0,44
45;23.09.2011;0,3
46;23.09.2011;0,6
47;23.09.2011;89,3
48;23.09.2011;7,6
49;23.09.2011;35,44367
50;23.09.2011;57,18146
51;23.09.2011;2017,285
52;23.09.2011;3,849066
53;23.09.2011;1403,28
54;23.09.2011;2366,837
55;23.09.2011;438,1964
1;23.09.2011;1,210364
2;23.09.2011;0,8472548
3;23.09.2011;0,3631092
4;23.09.2011;1251,279
5;23.09.2011;178,7167
6;23.09.2011;0,3875
7;23.09.2011;19,7
8;23.09.2011;43,87528
9;23.09.2011;1,1575
10;23.09.2011;1,170821
11;23.09.2011;0,999547
12;23.09.2011;0,4805016
13;23.09.2011;0,3093762
14;23.09.2011;0,6297992
15;23.09.2011;3,559991
20;23.09.2011;0,1927365
21;23.09.2011;5,255858
22;23.09.2011;5,388958
23;23.09.2011;2,721836
24;23.09.2011;673,5767
25;23.09.2011;0,1575968
26;23.09.2011;167,6157
28;23.09.2011;19,78101
29;23.09.2011;64,5
30;23.09.2011;3064,381
31;23.09.2011;3,768962
34;23.09.2011;31,64122
35;23.09.2011;416,6313
36;23.09.2011;0,9425
37;23.09.2011;0,9315895
38;23.09.2011;8,815849
39;23.09.2011;25,65217
40;23.09.2011;1,058474
41;23.09.2011;1,260289
42;23.09.2011;1,072581
43;23.09.2011;11,6
44;23.09.2011;0,44
45;23.09.2011;0,3
46;23.09.2011;0,6
47;23.09.2011;89,4
48;23.09.2011;7,6
49;23.09.2011;35,74198
50;23.09.2011;57,38985
51;23.09.2011;2020,488
52;23.09.2011;3,807795
53;23.09.2011;1388,315
54;23.09.2011;2336,776
55;23.09.2011;442,0338
1;23.09.2011;1,159733
2;23.09.2011;0,8118133
3;23.09.2011;0,34792
4;23.09.2011;1251,325
5;23.09.2011;197,3114
6;23.09.2011;0,4675
7;23.09.2011;19,3
8;23.09.2011;43,56659
9;23.09.2011;1,094431
10;23.09.2011;1,277627
11;23.09.2011;0,9996386
12;23.09.2011;0,4671916
13;23.09.2011;0,3008064
14;23.09.2011;0,6123536
15;23.09.2011;3,668619
20;23.09.2011;0,2019659
21;23.09.2011;6,170056
22;23.09.2011;5,170169
23;23.09.2011;2,670086
24;23.09.2011;669,3498
25;23.09.2011;0,1511984
26;23.09.2011;192,7403
28;23.09.2011;20,94803
29;23.09.2011;61
30;23.09.2011;3206,841
31;23.09.2011;3,392351
34;23.09.2011;30,48466
35;23.09.2011;416,6172
36;23.09.2011;0,8934625
37;23.09.2011;0,8819512
38;23.09.2011;9,838675
39;23.09.2011;21,875
40;23.09.2011;1,08065
41;23.09.2011;1,285489
42;23.09.2011;1,091085
43;23.09.2011;11,4
44;23.09.2011;0,44
45;23.09.2011;0,3
46;23.09.2011;0,5
47;23.09.2011;89,1
48;23.09.2011;7,9
49;23.09.2011;34,26464
50;23.09.2011;57,20779
51;23.09.2011;1979,615
52;23.09.2011;3,643406
53;23.09.2011;1297,766
54;23.09.2011;2188,781
55;23.09.2011;462,9118
1;24.09.2011;1,17212
2;24.09.2011;0,8204838
3;24.09.2011;0,3516359
4;24.09.2011;1251,787
5;24.09.2011;215,3063
6;24.09.2011;0,6
7;24.09.2011;17,8
8;24.09.2011;41,39535
9;24.09.2011;1,216389
10;24.09.2011;1,229302
11;24.09.2011;0,9996918
12;24.09.2011;0,4683311
13;24.09.2011;0,3015401
14;24.09.2011;0,6138473
15;24.09.2011;3,198801
20;24.09.2011;0,2000149
21;24.09.2011;4,44693
22;24.09.2011;4,949345
23;24.09.2011;2,678453
24;24.09.2011;691,2249
25;24.09.2011;0,1447406
26;24.09.2011;224,8137
28;24.09.2011;34,89826
29;24.09.2011;59
30;24.09.2011;3112,275
31;24.09.2011;3,210426
34;24.09.2011;29,71421
35;24.09.2011;413,312
36;24.09.2011;0,9935979
37;24.09.2011;0,9557344
38;24.09.2011;7,64573
39;24.09.2011;30,2439
40;24.09.2011;1,096714
41;24.09.2011;1,293883
42;24.09.2011;1,095963
43;24.09.2011;11,4
44;24.09.2011;0,44
45;24.09.2011;0,3
46;24.09.2011;0,5
47;24.09.2011;89,4
48;24.09.2011;7,6
49;24.09.2011;33,95324
50;24.09.2011;56,99012
51;24.09.2011;1953,778
52;24.09.2011;3,748634
53;24.09.2011;1258,672
54;24.09.2011;2125,37
55;24.09.2011;450,4525
1;24.09.2011;1,31058
2;24.09.2011;0,9174057
3;24.09.2011;0,3931739
4;24.09.2011;1251,424
5;24.09.2011;218,6803
6;24.09.2011;0,68
7;24.09.2011;19,8
8;24.09.2011;44,39462
9;24.09.2011;1,201788
10;24.09.2011;1,142669
11;24.09.2011;0,9997044
12;24.09.2011;0,517926
13;24.09.2011;0,3334723
14;24.09.2011;0,6788518
15;24.09.2011;3,24752
20;24.09.2011;0,2050895
21;24.09.2011;4,837696
22;24.09.2011;5,02064
23;24.09.2011;2,820425
24;24.09.2011;717,4726
25;24.09.2011;0,1468255
26;24.09.2011;207,5631
28;24.09.2011;29,80768
29;24.09.2011;59,5
30;24.09.2011;3007,821
31;24.09.2011;3,28092
34;24.09.2011;30,09147
35;24.09.2011;416,6452
36;24.09.2011;0,9744572
37;24.09.2011;0,9533941
38;24.09.2011;8,085216
39;24.09.2011;28,78788
40;24.09.2011;1,079648
41;24.09.2011;1,273912
42;24.09.2011;1,080696
43;24.09.2011;11,7
44;24.09.2011;0,45
45;24.09.2011;0,5
46;24.09.2011;0,5
47;24.09.2011;89,2
48;24.09.2011;7,7
49;24.09.2011;33,96025
50;24.09.2011;56,89172
51;24.09.2011;1957,07
52;24.09.2011;3,890642
53;24.09.2011;1299,965
54;24.09.2011;2196,715
55;24.09.2011;434,3311
1;24.09.2011;1,318027
2;24.09.2011;0,9226186
3;24.09.2011;0,395408
4;24.09.2011;1251,345
5;24.09.2011;211,0766
6;24.09.2011;0,7775
7;24.09.2011;19,6
8;24.09.2011;44,24379
9;24.09.2011;1,186375
10;24.09.2011;1,18523
11;24.09.2011;0,9996965
12;24.09.2011;0,526726
13;24.09.2011;0,3391383
14;24.09.2011;0,6903861
15;24.09.2011;3,448078
20;24.09.2011;0,1914044
21;24.09.2011;4,832488
22;24.09.2011;4,959507
23;24.09.2011;2,821916
24;24.09.2011;724,8666
25;24.09.2011;0,1450377
26;24.09.2011;226,9003
28;24.09.2011;36,58854
29;24.09.2011;59,5
30;24.09.2011;3140,272
31;24.09.2011;3,43414
34;24.09.2011;29,22013
35;24.09.2011;414,9025
36;24.09.2011;0,9652956
37;24.09.2011;0,9437628
38;24.09.2011;8,280566
39;24.09.2011;30,90909
40;24.09.2011;1,131509
41;24.09.2011;1,335369
42;24.09.2011;1,127456
43;24.09.2011;11,6
44;24.09.2011;0,45
45;24.09.2011;0,3
46;24.09.2011;0,6
47;24.09.2011;89,4
48;24.09.2011;7,5
49;24.09.2011;34,11827
50;24.09.2011;57,24215
51;24.09.2011;1928,981
52;24.09.2011;3,744241
53;24.09.2011;1269,266
54;24.09.2011;2128,818
55;24.09.2011;447,9423
1;25.09.2011;1,274396
2;25.09.2011;0,8920773
3;25.09.2011;0,3823189
4;25.09.2011;1248,296
5;25.09.2011;207,2231
6;25.09.2011;0,608
7;25.09.2011;18
8;25.09.2011;41,37931
9;25.09.2011;1,211465
10;25.09.2011;1,178488
11;25.09.2011;0,9996719
12;25.09.2011;0,5104374
13;25.09.2011;0,3286507
14;25.09.2011;0,6690364
15;25.09.2011;3,130664
20;25.09.2011;0,2101025
21;25.09.2011;4,665225
22;25.09.2011;5,054663
23;25.09.2011;2,778519
24;25.09.2011;718,4315
25;25.09.2011;0,1478205
26;25.09.2011;216,7186
28;25.09.2011;31,0781
29;25.09.2011;60,5
30;25.09.2011;3159,656
31;25.09.2011;3,466947
34;25.09.2011;28,98964
35;25.09.2011;392,5453
36;25.09.2011;0,9859872
37;25.09.2011;0,9625506
38;25.09.2011;7,795889
39;25.09.2011;32,36842
