ParameterId;Date;Value
8;23.02.2022 16:00;43,18182
8;24.02.2022 0:00;42,3913
8;24.02.2022 8:00;42,40363
8;24.02.2022 16:00;42,53898
8;25.02.2022 0:00;42,1286
8;25.02.2022 8:00;42,60089
8;25.02.2022 16:00;41,36364
8;26.02.2022 0:00;41,57044
8;26.02.2022 8:00;43,21839
8;26.02.2022 16:00;42,06896
8;27.02.2022 0:00;41,86047
8;27.02.2022 8:00;41,35667
8;27.02.2022 16:00;41,01382
8;28.02.2022 0:00;41,55556
8;28.02.2022 8:00;41,47982
8;28.02.2022 16:00;40,90909
8;01.03.2022 0:00;42,1875
8;01.03.2022 8:00;41,74107
8;01.03.2022 16:00;41,18993
8;02.03.2022 0:00;44,31818
8;02.03.2022 8:00;41,68514
8;02.03.2022 16:00;44,9244
8;03.03.2022 0:00;42,42424
8;03.03.2022 8:00;42,32456
8;03.03.2022 16:00;41,03773
8;04.03.2022 0:00;41,30435
8;04.03.2022 8:00;41,23007
8;04.03.2022 16:00;44,36781
8;05.03.2022 0:00;43,72093
8;05.03.2022 8:00;42,26328
8;05.03.2022 16:00;42,69663
8;06.03.2022 0:00;46,06742
8;06.03.2022 8:00;43,01802
8;06.03.2022 16:00;43,04636
8;07.03.2022 0:00;41,46341
8;07.03.2022 8:00;43,30357
8;07.03.2022 16:00;44,2953
8;08.03.2022 0:00;41,55556
8;08.03.2022 8:00;43,60731
8;08.03.2022 16:00;45,35398
8;09.03.2022 0:00;44,09091
8;09.03.2022 8:00;43,88489
8;09.03.2022 16:00;44,07583
8;10.03.2022 0:00;43,18182
8;10.03.2022 8:00;42,5
8;10.03.2022 16:00;43,29004
8;11.03.2022 0:00;41,21621
8;11.03.2022 8:00;43,40045
8;11.03.2022 16:00;42,53394
8;12.03.2022 0:00;41,93548
8;12.03.2022 8:00;43,0839
8;12.03.2022 16:00;45,56355
8;13.03.2022 0:00;42,1286
8;13.03.2022 8:00;39,57346
8;13.03.2022 16:00;39,39394
8;14.03.2022 0:00;45
8;14.03.2022 8:00;41,55844
8;14.03.2022 16:00;0
8;15.03.2022 0:00;42,85714
8;15.03.2022 8:00;45,01109
8;15.03.2022 16:00;42,85714
8;16.03.2022 0:00;42,94872
8;16.03.2022 8:00;42,76316
8;16.03.2022 16:00;42,35808
8;17.03.2022 0:00;42,1286
8;17.03.2022 8:00;40,36697
8;17.03.2022 16:00;40,22728
8;18.03.2022 0:00;41,10854
8;18.03.2022 8:00;41,81416
8;18.03.2022 16:00;42,01313
8;19.03.2022 0:00;43,34086
8;19.03.2022 8:00;43,5518
8;19.03.2022 16:00;45,08929
8;20.03.2022 0:00;44,24779
8;20.03.2022 8:00;42,98642
8;20.03.2022 16:00;42,66055
8;21.03.2022 0:00;41,31868
8;21.03.2022 8:00;40,74074
8;21.03.2022 16:00;41,37931
